,created_on,shipped_on,delivered_on,lat,long
8457,2020-09-05 11:21:34,2020-09-05 19:01:46,2020-09-12 13:15:00,0.0,0.0
8458,2020-09-05 11:21:37,2020-09-05 20:25:25,2020-09-15 10:33:00,0.0,0.0
8459,2020-09-05 11:21:39,2020-09-09 14:42:51,2020-09-14 16:35:00,0.0,0.0
8460,2020-09-05 11:21:41,2020-09-05 20:21:39,2020-09-14 10:27:00,0.0,0.0
8461,2020-09-05 11:21:44,2020-09-05 15:03:07,2020-09-12 13:03:00,38.132938,-122.200302
8462,2020-09-05 11:21:47,2020-09-05 17:35:09,2020-09-12 10:35:00,0.0,0.0
8463,2020-09-05 11:21:50,2020-09-05 18:47:34,2020-09-14 10:37:00,0.0,0.0
8464,2020-09-05 11:21:53,2020-09-05 18:29:04,2020-09-14 12:46:00,0.0,0.0
8465,2020-09-05 11:21:54,2020-09-05 20:14:57,2020-09-08 16:24:00,0.0,0.0
8466,2020-09-05 11:21:56,2020-09-05 18:49:58,2020-09-12 17:11:00,27.994385897435897,-82.44539605128205
8467,2020-09-05 11:21:58,2020-09-05 18:51:02,2020-09-11 12:16:00,37.77791955,-122.47793125706482
8468,2020-09-05 11:22:04,2020-09-05 15:25:23,2020-09-12 15:41:00,0.0,0.0
8469,2020-09-05 11:22:06,2020-09-05 20:24:20,2020-09-12 16:51:00,35.23546436588473,-80.75439840798921
8470,2020-09-05 11:22:09,2020-09-07 18:14:21,2020-09-14 13:03:00,35.081637,-85.267335
8472,2020-09-05 11:22:13,2020-09-07 20:02:49,2020-09-12 15:50:00,0.0,0.0
8473,2020-09-05 11:22:16,2020-09-07 16:20:33,2020-09-14 13:42:00,38.7855411,-90.5724411
8474,2020-09-05 11:22:18,2020-09-07 18:17:42,2020-09-16 12:09:00,29.377844047836565,-98.48272113762606
8475,2020-09-05 11:22:20,2020-09-07 18:14:52,2020-09-15 12:51:00,0.0,0.0
8476,2020-09-05 11:22:23,2020-09-05 19:30:47,2020-09-14 16:00:00,25.71709765,-80.25769393926049
8479,2020-09-05 11:22:32,2020-09-07 17:31:09,2020-09-15 11:50:00,32.7140986,-97.1359846
8480,2020-09-05 11:22:35,2020-09-05 19:02:39,2020-09-15 12:37:00,34.19645708276105,-118.4250621103253
8481,2020-09-05 11:22:37,2020-09-05 15:06:48,2020-09-11 13:00:00,40.719347,-82.464735
8482,2020-09-05 11:22:40,2020-09-05 17:35:08,2020-09-14 13:24:00,0.0,0.0
8483,2020-09-05 11:22:42,2020-09-05 19:59:20,2020-09-16 11:56:00,43.52919803030303,-96.75236654545455
8484,2020-09-05 11:22:45,2020-09-05 20:49:58,2020-09-17 14:12:00,29.823047,-95.286824
8485,2020-09-05 11:22:47,2020-09-05 18:47:43,2020-09-12 14:11:00,0.0,0.0
8486,2020-09-05 11:22:51,2020-09-05 19:52:06,2020-09-12 10:45:00,46.41712908499527,-117.04566534900285
8487,2020-09-05 11:22:53,2020-09-05 20:00:20,2020-09-12 14:06:00,41.24593194949495,-80.81101571717171
8488,2020-09-05 11:22:58,2020-09-05 19:12:53,2020-09-14 16:29:00,31.8687463,-102.34504467826088
8489,2020-09-05 11:23:01,2020-09-05 18:32:33,2020-09-14 12:33:00,0.0,0.0
8490,2020-09-05 11:23:06,2020-09-07 18:06:39,2020-09-11 15:03:00,41.663995,-88.352632
8491,2020-09-05 11:23:09,2020-09-09 15:13:15,2020-09-15 13:52:00,40.79505859792777,-81.54423194798757
8492,2020-09-05 11:23:12,2020-09-07 16:19:02,2020-09-15 19:16:00,26.221574040334797,-80.12603007280464
8493,2020-09-05 11:23:14,2020-09-09 19:49:33,2020-09-15 16:34:00,29.66473131778382,-82.3111404413234
8494,2020-09-05 11:23:17,2020-09-08 16:58:20,2020-09-16 11:56:00,35.303059454545455,-97.47929472727273
8495,2020-09-05 11:23:19,2020-09-07 18:05:04,2020-09-14 15:23:00,43.231622,-76.29289383186814
8496,2020-09-05 11:23:20,2020-09-08 16:43:09,2020-09-16 15:27:00,29.8206943877551,-95.36713363265306
8497,2020-09-05 11:23:23,2020-09-07 17:13:51,2020-09-11 14:07:00,42.14898224765937,-87.99573575559086
8498,2020-09-05 11:23:27,2020-09-08 16:55:17,2020-09-14 15:21:00,0.0,0.0
8499,2020-09-05 11:23:30,2020-09-08 16:53:42,2020-09-14 13:56:00,36.657626080910504,-121.66363444741658
8500,2020-09-05 11:23:35,2020-09-07 16:30:50,2020-09-15 14:18:00,46.824108293223446,-114.0003568988213
8501,2020-09-05 11:23:37,2020-09-07 16:08:27,2020-09-14 15:05:00,33.55890695286695,-117.72230255135125
8502,2020-09-05 11:23:40,2020-09-07 18:21:49,2020-09-13 10:58:00,0.0,0.0
8503,2020-09-05 11:23:42,2020-09-07 16:44:35,2020-09-14 16:33:00,0.0,0.0
8504,2020-09-05 11:23:45,2020-09-07 16:36:20,2020-09-16 15:15:00,28.597382102884936,-81.53120962171982
8505,2020-09-05 11:23:50,2020-09-07 16:27:55,2020-09-11 10:11:00,41.99707519734559,-88.04224824667072
8506,2020-09-05 11:23:53,2020-09-07 17:23:25,2020-09-12 10:27:00,40.86857395,-73.11538297743854
8507,2020-09-05 11:23:55,2020-09-07 16:36:56,2020-09-14 12:22:00,43.8207005,-76.02055200000001
8508,2020-09-05 11:23:57,2020-09-07 16:32:44,2020-09-15 14:38:00,0.0,0.0
8509,2020-09-05 11:24:00,2020-09-05 17:37:44,2020-09-16 08:20:00,0.0,0.0
8510,2020-09-05 11:26:12,2020-09-08 14:14:01,2020-09-14 14:50:00,0.0,0.0
8511,2020-09-05 11:26:13,2020-09-10 13:42:18,2020-09-14 10:46:00,42.1115928,-71.50982389164835
8512,2020-09-05 11:40:56,2020-09-11 14:49:12,2020-09-16 14:33:00,42.924568,-78.41268571374046
8513,2020-09-05 11:41:00,2020-09-11 19:01:50,2020-09-17 11:01:00,29.96242075,-90.22595126136363
8514,2020-09-05 11:43:18,2020-09-07 19:58:17,2020-09-14 13:50:00,0.0,0.0
8516,2020-09-05 11:52:28,2020-09-14 18:55:07,2020-09-16 12:16:00,0.0,0.0
8517,2020-09-05 11:52:32,2020-09-11 19:43:26,2020-09-16 15:12:00,41.5344277355891,-88.17063286563126
8519,2020-09-05 11:57:14,2020-09-05 18:30:31,2020-09-14 13:18:00,0.0,0.0
8520,2020-09-05 11:58:38,2020-09-05 20:36:21,2020-09-17 11:44:00,0.0,0.0
8521,2020-09-05 11:59:00,2020-09-05 19:14:05,2020-09-13 12:33:00,41.01523,-73.769854
8522,2020-09-05 12:01:18,2020-09-08 16:43:22,2020-09-14 12:32:00,0.0,0.0
8523,2020-09-05 12:09:24,2020-09-05 18:31:35,2020-09-12 15:40:00,39.33527656125069,-84.57573880083818
8524,2020-09-05 12:13:21,2020-09-09 13:35:04,2020-09-14 11:32:00,0.0,0.0
8526,2020-09-05 12:18:46,2020-09-09 13:51:40,2020-09-14 19:19:00,34.42541509729533,-117.34431911106736
8529,2020-09-05 12:23:32,2020-09-08 14:18:59,2020-09-12 10:50:00,43.388473641592185,-73.71199035479474
8530,2020-09-05 12:25:31,2020-09-08 19:23:48,2020-09-14 18:44:00,38.86163770370371,-104.70980825925926
8531,2020-09-05 12:26:16,2020-09-09 19:21:44,2020-09-14 14:37:00,0.0,0.0
8534,2020-09-05 12:31:57,2020-09-05 18:58:51,2020-09-12 10:32:00,0.0,0.0
8535,2020-09-05 12:33:19,2020-09-05 20:35:06,2020-09-15 14:27:00,28.5718134,-81.467718
8536,2020-09-05 12:34:31,2020-09-09 20:28:12,2020-09-16 19:11:00,0.0,0.0
8537,2020-09-05 12:35:54,2020-09-05 19:04:41,2020-09-14 13:15:00,0.0,0.0
8539,2020-09-05 12:41:31,2020-09-09 19:56:28,2020-09-15 14:23:00,32.81396500133158,-80.00578836491606
8540,2020-09-05 12:45:52,2020-09-05 17:29:44,2020-09-12 14:37:00,38.9337525,-77.390758
8542,2020-09-05 12:46:18,2020-09-10 20:04:59,2020-09-14 08:56:00,0.0,0.0
8543,2020-09-05 12:46:57,2020-09-07 15:55:59,2020-09-12 11:48:00,32.02038587755102,-81.11009120408164
8544,2020-09-05 12:53:43,2020-09-07 16:31:10,2020-09-15 08:23:00,0.0,0.0
8545,2020-09-05 12:53:57,2020-09-10 12:35:51,2020-09-18 13:29:00,0.0,0.0
8548,2020-09-05 12:55:48,2020-09-05 17:25:35,2020-09-14 11:19:00,0.0,0.0
8549,2020-09-05 12:58:48,2020-09-07 15:57:35,2020-09-14 17:16:00,0.0,0.0
8550,2020-09-05 12:59:52,2020-09-05 16:11:35,2020-09-12 17:55:00,0.0,0.0
8552,2020-09-05 13:01:04,2020-09-09 21:17:38,2020-09-17 10:39:00,39.346692918367346,-74.46321995918368
8553,2020-09-05 13:01:05,2020-09-09 21:17:39,2020-09-17 10:39:00,39.346692918367346,-74.46321995918368
8554,2020-09-05 13:01:37,2020-09-07 20:36:04,2020-09-15 13:20:00,38.4532265,-90.5388771
8555,2020-09-05 13:01:46,2020-09-05 18:27:19,2020-09-12 12:12:00,39.98366914612408,-105.1583122683716
8557,2020-09-05 13:05:05,2020-09-05 20:50:25,2020-09-14 15:15:00,0.0,0.0
8558,2020-09-05 13:05:05,2020-09-05 20:50:26,2020-09-14 15:15:00,0.0,0.0
8559,2020-09-05 13:05:06,2020-09-05 20:50:27,2020-09-14 15:15:00,0.0,0.0
8560,2020-09-05 13:05:11,2020-09-05 19:09:56,2020-09-14 13:45:00,28.137280701030928,-82.4304599072165
8561,2020-09-05 13:05:40,2020-09-08 13:50:10,2020-09-12 09:14:00,41.73398875,-87.61328559462146
8562,2020-09-05 13:05:55,2020-09-05 16:18:31,2020-09-15 13:04:00,46.829298590695025,-114.02035649344162
8563,2020-09-05 13:08:07,2020-09-07 15:29:45,2020-09-15 10:15:00,0.0,0.0
8564,2020-09-05 13:08:08,2020-09-07 15:12:49,2020-09-15 10:15:00,0.0,0.0
8566,2020-09-05 13:12:27,2020-09-07 15:07:32,2020-09-12 11:27:00,0.0,0.0
8567,2020-09-05 13:12:38,2020-09-10 16:53:20,2020-09-15 14:27:00,39.06038910595292,-77.48841918986764
8568,2020-09-05 13:13:02,2020-09-07 14:56:56,2020-09-14 16:39:00,43.004907978387465,-75.25754809808765
8569,2020-09-05 13:13:41,2020-09-11 16:09:48,2020-09-16 17:33:00,40.584525,-75.430842
8570,2020-09-05 13:15:01,2020-09-05 19:55:26,2020-09-12 13:19:00,0.0,0.0
8571,2020-09-05 13:15:25,2020-09-07 15:56:13,2020-09-15 13:01:00,0.0,0.0
8573,2020-09-05 13:15:47,2020-09-08 19:26:31,2020-09-12 09:09:00,0.0,0.0
8574,2020-09-05 13:16:50,2020-09-05 15:11:04,2020-09-08 15:21:00,0.0,0.0
8575,2020-09-05 13:18:38,2020-09-05 19:09:17,2020-09-14 18:06:00,0.0,0.0
8577,2020-09-05 13:21:00,2020-09-05 18:26:44,2020-09-12 12:42:00,0.0,0.0
8578,2020-09-05 13:22:11,2020-09-07 14:54:44,2020-09-14 14:18:00,32.1313543113857,-110.86884239259777
8580,2020-09-05 13:22:32,2020-09-05 16:12:09,2020-09-14 15:00:00,0.0,0.0
8581,2020-09-05 13:23:09,2020-09-10 14:51:25,2020-09-16 12:26:00,48.60270168125234,-93.41239797728119
8582,2020-09-05 13:23:17,2020-09-05 20:23:12,2020-09-14 16:44:00,34.07713433109114,-84.27689444222263
8583,2020-09-05 13:23:19,2020-09-05 18:51:33,2020-09-11 17:29:00,0.0,0.0
8584,2020-09-05 13:23:21,2020-09-09 18:23:56,2020-09-14 10:35:00,37.164904986577184,-94.31320797986577
8585,2020-09-05 13:23:30,2020-09-07 15:44:14,2020-09-14 14:34:00,39.72338291580071,-83.27308230016374
8586,2020-09-05 13:23:52,2020-09-05 16:13:31,2020-09-12 11:45:00,39.28011480612344,-80.36289712801437
8587,2020-09-05 13:24:00,2020-09-05 18:47:13,2020-09-11 12:05:00,41.6714883,-85.0102843
8588,2020-09-05 13:24:24,2020-09-05 20:05:38,2020-09-12 12:21:00,0.0,0.0
8590,2020-09-05 13:25:20,2020-09-05 17:24:29,2020-09-11 13:09:00,41.7954814,-87.76941701042372
8591,2020-09-05 13:25:21,2020-09-05 17:24:28,2020-09-11 13:09:00,41.7954814,-87.76941701042372
8592,2020-09-05 13:25:32,2020-09-07 14:57:34,2020-09-14 15:57:00,43.04975057002498,-88.13258791482964
8593,2020-09-05 13:25:38,2020-09-05 19:45:58,2020-09-16 14:02:00,36.19207467010598,-115.323241164947
8594,2020-09-05 13:26:09,2020-09-07 15:11:14,2020-09-14 10:58:00,0.0,0.0
8595,2020-09-05 13:27:08,2020-09-05 17:25:15,2020-09-12 14:56:00,28.959663857142857,-95.35990095918366
8596,2020-09-05 13:27:09,2020-09-05 17:25:17,2020-09-12 14:56:00,28.959663857142857,-95.35990095918366
8599,2020-09-05 13:28:04,2020-09-07 14:50:56,2020-09-15 12:07:00,0.0,0.0
8600,2020-09-05 13:28:47,2020-09-10 12:46:20,2020-09-14 15:45:00,0.0,0.0
8601,2020-09-05 13:29:23,2020-09-05 19:01:25,2020-09-12 10:59:00,0.0,0.0
8602,2020-09-05 13:29:25,2020-09-05 17:40:10,2020-09-12 10:45:00,39.00974407547852,-94.3532242552328
8603,2020-09-05 13:29:26,2020-09-05 17:40:09,2020-09-12 10:45:00,39.00974407547852,-94.3532242552328
8604,2020-09-05 13:29:35,2020-09-10 13:28:05,2020-09-16 12:38:00,31.3186103,-92.4406169
8605,2020-09-05 13:29:52,2020-09-07 19:16:09,2020-09-17 14:48:00,0.0,0.0
8607,2020-09-05 13:30:03,2020-09-05 20:53:03,2020-09-14 12:56:00,42.63625395,-71.50773862932627
8608,2020-09-05 13:30:14,2020-09-05 20:49:37,2020-09-14 12:30:00,36.77300772384521,-80.02984168264649
8609,2020-09-05 13:30:25,2020-09-05 20:31:03,2020-09-13 10:33:00,0.0,0.0
8611,2020-09-05 13:30:53,2020-09-05 20:40:41,2020-09-15 17:40:00,0.0,0.0
8612,2020-09-05 13:31:00,2020-09-10 16:24:33,2020-09-14 15:15:00,40.30416176065012,-74.03007110722335
8614,2020-09-05 13:31:58,2020-09-05 17:31:00,2020-09-15 13:24:00,0.0,0.0
8615,2020-09-05 13:31:58,2020-09-05 17:30:59,2020-09-15 13:24:00,0.0,0.0
8616,2020-09-05 13:32:01,2020-09-05 18:56:40,2020-09-12 12:44:00,0.0,0.0
8618,2020-09-05 13:33:02,2020-09-05 19:09:34,2020-09-15 10:10:00,0.0,0.0
8619,2020-09-05 13:33:22,2020-09-07 15:43:05,2020-09-12 15:13:00,42.88151522159425,-85.63993031848095
8620,2020-09-05 13:33:25,2020-09-07 15:00:52,2020-09-15 12:43:00,33.56063804081632,-101.89011520408164
8621,2020-09-05 13:33:51,2020-09-07 16:01:00,2020-09-14 12:45:00,47.666012,-117.44897593955777
8622,2020-09-05 13:34:11,2020-09-05 17:28:18,2020-09-09 16:02:00,44.55986864445875,-91.68573316839733
8623,2020-09-05 13:34:44,2020-09-08 16:06:21,2020-09-15 12:47:00,0.0,0.0
8624,2020-09-05 13:34:50,2020-09-05 17:41:41,2020-09-12 13:17:00,47.6067511,-122.29969354827585
8625,2020-09-05 13:35:04,2020-09-05 18:58:20,2020-09-12 13:10:00,0.0,0.0
8626,2020-09-05 13:35:17,2020-09-07 15:15:56,2020-09-15 16:09:00,36.35000884239623,-119.2184750846297
8627,2020-09-05 13:35:52,2020-09-05 17:26:36,2020-09-12 12:05:00,0.0,0.0
8628,2020-09-05 13:35:52,2020-09-07 15:48:27,2020-09-15 11:13:00,0.0,0.0
8629,2020-09-05 13:35:53,2020-09-05 17:26:35,2020-09-12 12:05:00,0.0,0.0
8630,2020-09-05 13:35:58,2020-09-07 15:14:30,2020-09-14 15:09:00,0.0,0.0
8631,2020-09-05 13:36:06,2020-09-10 13:39:57,2020-09-16 17:32:00,0.0,0.0
8633,2020-09-05 13:36:18,2020-09-05 19:13:09,2020-09-08 19:10:00,0.0,0.0
8638,2020-09-05 13:36:22,2020-09-07 15:15:14,2020-09-14 09:52:00,41.12939591517064,-81.46636416790706
8639,2020-09-05 13:36:31,2020-09-10 13:20:50,2020-09-17 13:07:00,25.96217638255208,-80.33189444687991
8640,2020-09-05 13:37:07,2020-09-07 16:04:29,2020-09-15 15:00:00,41.35896492573257,-81.74926987844042
8641,2020-09-05 13:38:51,2020-09-05 20:28:10,2020-09-14 15:43:00,0.0,0.0
8642,2020-09-05 13:39:16,2020-09-09 18:54:29,2020-09-14 13:48:00,37.47410155,-122.16894009610391
8643,2020-09-05 13:39:55,2020-09-09 18:10:22,2020-09-14 18:06:00,39.96893856818182,-75.14600313636365
8644,2020-09-05 13:39:55,2020-09-09 18:10:21,2020-09-14 18:06:00,39.96893856818182,-75.14600313636365
8645,2020-09-05 13:40:31,2020-09-07 15:50:03,2020-09-15 10:47:00,0.0,0.0
8646,2020-09-05 13:41:46,2020-09-07 15:59:34,2020-09-14 10:25:00,0.0,0.0
8648,2020-09-05 13:43:38,2020-09-10 17:01:03,2020-09-16 11:08:00,29.582625375,-98.530674375
8649,2020-09-05 13:43:38,2020-09-10 17:01:04,2020-09-16 11:08:00,29.582625375,-98.530674375
8650,2020-09-05 13:43:40,2020-09-07 16:03:20,2020-09-13 14:44:00,34.024299,-84.1310264
8652,2020-09-05 13:43:59,2020-09-05 17:24:24,2020-09-14 10:49:00,0.0,0.0
8653,2020-09-05 13:44:00,2020-09-05 17:24:22,2020-09-14 10:49:00,0.0,0.0
8654,2020-09-05 13:44:00,2020-09-05 17:24:24,2020-09-14 10:49:00,0.0,0.0
8655,2020-09-05 13:44:58,2020-09-05 19:01:54,2020-09-15 10:37:00,0.0,0.0
8657,2020-09-05 13:45:04,2020-09-07 15:47:52,2020-09-15 13:13:00,29.498061714285715,-98.651946
8658,2020-09-05 13:45:17,2020-09-05 18:52:44,2020-09-14 11:33:00,32.773905,-117.17055
8659,2020-09-05 13:45:20,2020-09-05 19:14:43,2020-09-14 17:17:00,30.132219829629985,-95.41704865183439
8660,2020-09-05 13:45:39,2020-09-05 18:51:50,2020-09-12 11:01:00,0.0,0.0
8661,2020-09-05 13:45:58,2020-09-05 18:49:53,2020-09-12 13:25:00,37.844609481956894,-85.93478746854426
8662,2020-09-05 13:46:12,2020-09-07 17:09:55,2020-09-14 16:28:00,40.42968572727273,-111.8516880909091
8663,2020-09-05 13:46:12,2020-09-05 19:15:51,2020-09-15 15:48:00,40.42968572727273,-111.8516880909091
8664,2020-09-05 13:47:07,2020-09-05 20:36:20,2020-09-15 12:53:00,44.55089,-93.570278
8665,2020-09-05 13:47:21,2020-09-05 19:54:36,2020-09-11 15:13:00,0.0,0.0
8666,2020-09-05 13:47:58,2020-09-07 15:02:19,2020-09-16 12:20:00,0.0,0.0
8668,2020-09-05 13:48:29,2020-09-05 19:57:57,2020-09-15 15:33:00,0.0,0.0
8669,2020-09-05 13:48:59,2020-09-11 20:46:30,2020-09-17 13:28:00,29.582323918367347,-95.31205140816326
8670,2020-09-05 13:49:06,2020-09-10 13:52:07,2020-09-17 13:03:00,30.10722171841704,-95.39571213528444
8671,2020-09-05 13:49:44,2020-09-07 14:50:02,2020-09-14 14:46:00,0.0,0.0
8672,2020-09-05 13:50:39,2020-09-07 15:45:32,2020-09-15 10:45:00,40.28644678163626,-85.84588445540356
8673,2020-09-05 13:51:24,2020-09-05 19:20:55,2020-09-12 10:44:00,0.0,0.0
8677,2020-09-05 13:52:11,2020-09-10 13:30:46,2020-09-14 13:00:00,0.0,0.0
8678,2020-09-05 13:52:17,2020-09-07 19:46:17,2020-09-14 19:42:00,36.9402709113053,-121.78019282687282
8679,2020-09-05 13:52:44,2020-09-05 20:34:00,2020-09-15 12:59:00,0.0,0.0
8680,2020-09-05 13:53:18,2020-09-07 18:14:04,2020-09-15 11:08:00,29.641245342352576,-81.57369512296198
8682,2020-09-05 13:54:11,2020-09-05 18:21:54,2020-09-14 17:47:00,37.307354149999995,-120.44804163488774
8684,2020-09-05 13:54:28,2020-09-05 18:27:36,2020-09-12 12:17:00,0.0,0.0
8686,2020-09-05 13:54:55,2020-09-09 19:19:10,2020-09-15 15:25:00,0.0,0.0
8687,2020-09-05 13:54:59,2020-09-07 18:11:25,2020-09-13 15:33:00,0.0,0.0
8688,2020-09-05 13:55:02,2020-09-05 19:18:55,2020-09-11 12:35:00,39.0494724,-121.5544785
8689,2020-09-05 13:55:05,2020-09-07 16:08:56,2020-09-14 14:57:00,42.676922700000006,-71.27486704308996
8690,2020-09-05 13:55:20,2020-09-10 15:03:29,2020-09-15 12:10:00,40.79820516666666,-74.12818066666667
8691,2020-09-05 13:55:42,2020-09-07 14:54:32,2020-09-10 22:26:00,44.84528235953298,-87.35251247298982
8692,2020-09-05 13:56:00,2020-09-11 20:13:31,2020-09-15 17:33:00,0.0,0.0
8694,2020-09-05 13:56:22,2020-09-09 21:00:42,2020-09-16 16:01:00,0.0,0.0
8695,2020-09-05 13:56:54,2020-09-05 18:55:54,2020-09-12 17:28:00,41.70285387293148,-93.00142137657147
8697,2020-09-05 13:57:08,2020-09-05 20:22:46,2020-09-14 13:41:00,0.0,0.0
8698,2020-09-05 13:57:15,2020-09-09 21:01:05,2020-09-16 13:48:00,38.92322891836734,-94.54315334693877
8699,2020-09-05 13:57:19,2020-09-05 17:45:24,2020-09-14 14:56:00,25.7860674,-80.14282385595689
8700,2020-09-05 13:57:22,2020-09-07 15:17:15,2020-09-15 17:14:00,0.0,0.0
8701,2020-09-05 13:57:29,2020-09-05 20:13:15,2020-09-14 12:23:00,0.0,0.0
8702,2020-09-05 13:57:37,2020-09-09 17:09:34,2020-09-14 17:40:00,35.271370636363635,-119.04242287878787
8703,2020-09-05 13:57:58,2020-09-09 20:23:44,2020-09-16 11:23:00,37.165443753717945,-88.72851126241996
8704,2020-09-05 13:58:20,2020-09-07 20:37:32,2020-09-14 18:31:00,0.0,0.0
8705,2020-09-05 13:58:49,2020-09-07 16:48:23,2020-09-15 12:47:00,0.0,0.0
8706,2020-09-05 13:59:21,2020-09-05 20:07:25,2020-09-14 13:12:00,0.0,0.0
8707,2020-09-05 13:59:32,2020-09-05 20:41:49,2020-09-14 14:34:00,40.37418844306769,-74.66102201985701
8708,2020-09-05 13:59:42,2020-09-10 14:54:30,2020-09-12 17:54:00,45.273247,-87.061641
8709,2020-09-05 13:59:54,2020-09-05 19:12:48,2020-09-14 14:06:00,0.0,0.0
8710,2020-09-05 13:59:59,2020-09-07 20:27:25,2020-09-15 14:59:00,0.0,0.0
8711,2020-09-05 14:00:20,2020-09-05 18:50:48,2020-09-16 10:10:00,32.30910176395616,-96.02875478453339
8712,2020-09-05 14:00:21,2020-09-11 13:01:56,2020-09-16 11:00:00,0.0,0.0
8713,2020-09-05 14:00:29,2020-09-05 19:13:03,2020-09-11 11:17:00,0.0,0.0
8714,2020-09-05 14:00:33,2020-09-05 19:19:54,2020-09-15 12:16:00,33.065297,-117.2508
8715,2020-09-05 14:00:36,2020-09-07 15:53:43,2020-09-15 10:22:00,34.163599195038586,-119.17947429597031
8716,2020-09-05 14:00:38,2020-09-05 17:26:45,2020-09-12 12:18:00,40.075918774259186,-76.39106839128407
8717,2020-09-05 14:00:38,2020-09-05 18:35:33,2020-09-16 13:20:00,0.0,0.0
8718,2020-09-05 14:00:38,2020-09-05 17:26:43,2020-09-12 12:18:00,40.075918774259186,-76.39106839128407
8719,2020-09-05 14:00:40,2020-09-05 18:56:34,2020-09-12 11:55:00,42.831188138303865,-78.75666460955779
8720,2020-09-05 14:00:43,2020-09-05 18:51:07,2020-09-14 16:22:00,0.0,0.0
8721,2020-09-05 14:00:49,2020-09-07 15:05:03,2020-09-14 12:54:00,0.0,0.0
8722,2020-09-05 14:00:52,2020-09-05 19:03:58,2020-09-12 17:53:00,0.0,0.0
8723,2020-09-05 14:00:55,2020-09-05 19:12:09,2020-09-15 11:52:00,0.0,0.0
8724,2020-09-05 14:00:56,2020-09-05 20:47:44,2020-09-15 12:18:00,48.820985,-119.6334057
8725,2020-09-05 14:00:56,2020-09-05 20:47:45,2020-09-15 12:18:00,48.820985,-119.6334057
8726,2020-09-05 14:00:58,2020-09-05 18:18:12,2020-09-14 11:01:00,29.3658558,-98.7323478
8727,2020-09-05 14:01:02,2020-09-05 20:31:50,2020-09-14 16:43:00,42.06841016531289,-80.17689981707618
8728,2020-09-05 14:01:02,2020-09-09 20:07:50,2020-09-12 12:49:00,0.0,0.0
8729,2020-09-05 14:01:06,2020-09-10 14:09:03,2020-09-15 15:08:00,0.0,0.0
8730,2020-09-05 14:01:08,2020-09-05 19:36:45,2020-09-17 11:12:00,0.0,0.0
8731,2020-09-05 14:01:12,2020-09-07 20:56:39,2020-09-15 19:00:00,37.895340250000004,-122.26998847726509
8732,2020-09-05 14:01:16,2020-09-05 20:25:42,2020-09-11 11:08:00,0.0,0.0
8733,2020-09-05 14:01:20,2020-09-05 19:39:19,2020-09-12 17:24:00,35.866559,-86.382933
8734,2020-09-05 14:01:22,2020-09-07 15:00:13,2020-09-14 11:58:00,0.0,0.0
8735,2020-09-05 14:01:32,2020-09-05 20:12:58,2020-09-14 12:16:00,38.79853814380769,-121.22549250919184
8736,2020-09-05 14:01:33,2020-09-07 16:30:02,2020-09-17 15:24:00,0.0,0.0
8737,2020-09-05 14:01:38,2020-09-05 19:11:57,2020-09-12 12:52:00,38.6412235,-90.649036
8738,2020-09-05 14:01:41,2020-09-07 15:08:33,2020-09-14 11:35:00,0.0,0.0
8739,2020-09-05 14:01:44,2020-09-07 15:44:26,2020-09-15 16:00:00,0.0,0.0
8740,2020-09-05 14:01:46,2020-09-05 18:53:16,2020-09-14 14:18:00,30.18949455,-81.60895725263413
8741,2020-09-05 14:01:49,2020-09-05 19:37:14,2020-09-12 16:44:00,45.490958649999996,-122.49395881074047
8742,2020-09-05 14:01:51,2020-09-05 19:43:59,2020-09-14 14:11:00,40.017767,-76.7807922
8743,2020-09-05 14:01:56,2020-09-08 13:53:12,2020-09-14 12:43:00,34.1147403,-117.1370547
8745,2020-09-05 14:02:02,2020-09-07 19:57:29,2020-09-14 20:43:00,33.74090608163266,-84.33720063265307
8746,2020-09-05 14:02:10,2020-09-05 19:41:07,2020-09-14 16:33:00,32.61237095238096,-83.63184771428571
8747,2020-09-05 14:02:13,2020-09-08 12:48:44,2020-09-16 10:22:00,0.0,0.0
8748,2020-09-05 14:02:23,2020-09-05 18:57:00,2020-09-10 14:37:00,0.0,0.0
8749,2020-09-05 14:02:26,2020-09-05 18:20:08,2020-09-14 13:34:00,29.62520279591837,-95.01801797959183
8750,2020-09-05 14:02:29,2020-09-05 19:10:15,2020-09-14 10:41:00,38.33331554085645,-121.95402621510665
8751,2020-09-05 14:02:31,2020-09-05 19:08:49,2020-09-15 13:54:00,35.121909,-101.929231
8752,2020-09-05 14:02:34,2020-09-07 14:52:29,2020-09-17 09:48:00,43.5649274,-76.1279998
8753,2020-09-05 14:02:36,2020-09-10 14:03:24,2020-09-15 14:08:00,0.0,0.0
8754,2020-09-05 14:02:36,2020-09-05 19:10:55,2020-09-14 16:18:00,33.563566041352914,-111.94011623694618
8756,2020-09-05 14:02:44,2020-09-14 19:06:02,2020-09-17 14:49:00,37.75460015,-122.4827303
8759,2020-09-05 14:02:49,2020-09-05 19:55:41,2020-09-12 15:11:00,38.150551,-85.87721
8760,2020-09-05 14:02:53,2020-09-07 15:12:06,2020-09-15 12:03:00,33.84241479654857,-117.90500947410843
8761,2020-09-05 14:03:04,2020-09-10 15:46:00,2020-09-16 16:29:00,32.835624,-117.211784
8762,2020-09-05 14:03:13,2020-09-05 19:03:47,2020-09-15 15:52:00,0.0,0.0
